Country,Year,Crop,Yield,Yield_Unit,Rainfall,Pesticides,Avg_Temperature,Yield_Normalized,Rainfall_Normalized,Pesticides_Normalized,Temperature_Normalized,Country_Index,Crop_Index,Yield_Category,Rainfall_Category,Temperature_Category,ID,Processing_Date,Processing_Version,Data_Quality_Score
pakistan,1997,Potatoes,112295.0,hg/ha,494.0,16936.0,26.29,0.3230025467259464,0.16710675216899284,0.00937760818112089,0.8595381208478329,7.0,3.0,High,Low,Hot,127,2025-12-01,v1.0,100
pakistan,1993,Soybeans,5681.0,hg/ha,494.0,4945.0,27.72,0.016204083394483534,0.16710675216899284,0.0027380731503449203,0.9047769693135084,7.0,5.0,Low,Low,Hot,128,2025-12-01,v1.0,100
pakistan,1999,Soybeans,15078.0,hg/ha,494.0,20450.0,27.14,0.04324542092919526,0.16710675216899284,0.011323344658324356,0.8864283454602974,7.0,5.0,Low,Low,Hot,129,2025-12-01,v1.0,100
pakistan,2008,Soybeans,5918.0,hg/ha,494.0,4946.79,26.74,0.01688608796995727,0.16710675216899284,0.0027390642910091758,0.8737741221132552,7.0,5.0,Low,Low,Hot,130,2025-12-01,v1.0,100
pakistan,2001,Sweet potatoes,104168.0,hg/ha,494.0,11871.0,23.62,0.29961583286571414,0.16710675216899284,0.006573067698185331,0.7750711800063271,7.0,6.0,High,Low,Hot,131,2025-12-01,v1.0,100
peru,2010,Cassava,117650.0,hg/ha,1738.0,15590.54,16.97,0.3384123969439289,0.6363636363636364,0.008632613701719019,0.5646947168617525,35.0,7.0,High,High,Temperate,132,2025-12-01,v1.0,100
poland,1999,Wheat,35042.0,hg/ha,600.0,8466.0,8.96,0.10069495402943843,0.2070916635231988,0.0046876855966264805,0.3112938943372351,95.0,2.0,Medium,Low,Cold,133,2025-12-01,v1.0,100
portugal,1999,Maize,57089.0,hg/ha,854.0,15411.0,16.09,0.1641386454871153,0.3029045643153527,0.008533200631964576,0.53685542549826,67.0,0.0,Medium,Medium,Temperate,134,2025-12-01,v1.0,100
portugal,1990,Yams,104819.0,hg/ha,854.0,9357.0,16.55,0.3014891872059395,0.3029045643153527,0.005181041089281087,0.5514077823473584,67.0,8.0,High,Medium,Temperate,135,2025-12-01,v1.0,100
qatar,2007,Maize,181429.0,hg/ha,74.0,68.0,28.23,0.5219464468137149,0.00867597133157299,3.763012264961512E-5,0.920911104080987,98.0,0.0,High,Low,Hot,136,2025-12-01,v1.0,100
south korea,2013,"Rice, paddy",67638.0,hg/ha,1274.0,18708.0,12.12,0.19449504323678796,0.4613353451527725,0.01035878206774711,0.41126225877886746,58.0,1.0,Medium,High,Cold,137,2025-12-01,v1.0,100
moldova,2007,Wheat,12925.0,hg/ha,450.0,2556.03,11.34,0.0370498266211997,0.15050924179554884,0.0014152768862741283,0.38658652325213544,83.0,2.0,Low,Low,Cold,138,2025-12-01,v1.0,100
russia,2008,Potatoes,137546.0,hg/ha,460.0,25961.0,6.76,0.3956662494064834,0.15428140324405884,0.014374839742521368,0.24169566592850364,5.0,3.0,High,Low,Cold,139,2025-12-01,v1.0,100
russia,1994,"Rice, paddy",27125.0,hg/ha,460.0,25961.0,4.13,0.07791254802089179,0.15428140324405884,0.014374839742521368,0.15849414742170198,5.0,1.0,Low,Low,Cold,140,2025-12-01,v1.0,100
russia,2002,Sorghum,11411.0,hg/ha,460.0,25961.0,2.52,0.03269305477619027,0.15428140324405884,0.014374839742521368,0.10756089844985764,5.0,4.0,Low,Low,Cold,141,2025-12-01,v1.0,100
russia,2004,Wheat,19823.0,hg/ha,460.0,25961.0,1.67,0.056899900720852936,0.15428140324405884,0.014374839742521368,0.08067067383739322,5.0,2.0,Low,Low,Cold,142,2025-12-01,v1.0,100
rwanda,1990,Cassava,20126.0,hg/ha,1212.0,157.0,19.39,0.05777183062114214,0.43794794417201055,8.691030092824587E-5,0.6412527681113571,36.0,7.0,Low,High,Temperate,143,2025-12-01,v1.0,100
saudi arabia,2000,Maize,62820.0,hg/ha,59.0,3024.11,26.55,0.18063049452525862,0.003017729158807997,0.001674457401427628,0.8677633660234103,43.0,0.0,Medium,Low,Hot,144,2025-12-01,v1.0,100
senegal,1992,Sweet potatoes,54350.0,hg/ha,686.0,384.0,25.09,0.15625674450727328,0.23953225198038475,2.1260244103216922E-4,0.8215754508067067,70.0,6.0,Medium,Medium,Hot,145,2025-12-01,v1.0,100
south africa,2011,"Rice, paddy",26151.0,hg/ha,495.0,26857.0,18.75,0.0751097106516453,0.16748396831384382,0.01487096378451747,0.6210060107560899,15.0,1.0,Low,Low,Temperate,146,2025-12-01,v1.0,100
south africa,1991,Soybeans,14483.0,hg/ha,495.0,16582.0,18.86,0.041533215349419436,0.16748396831384382,0.009181594887742965,0.6244859221765264,15.0,5.0,Low,Low,Temperate,147,2025-12-01,v1.0,100
south africa,1992,Wheat,17653.0,hg/ha,495.0,16582.0,21.53,0.0506553862534352,0.16748396831384382,0.009181594887742965,0.7089528630180323,15.0,2.0,Low,Low,Hot,148,2025-12-01,v1.0,100
spain,1990,"Rice, paddy",63209.0,hg/ha,636.0,39562.0,17.36,0.18174990287909526,0.2206714447378348,0.021905847661259085,0.5770325846251186,14.0,1.0,Medium,Low,Temperate,149,2025-12-01,v1.0,100
spain,1999,Sorghum,50000.0,hg/ha,636.0,33614.0,12.09,0.14373893900807183,0.2206714447378348,0.01861238136461531,0.41031319202783934,14.0,4.0,Medium,Low,Cold,150,2025-12-01,v1.0,100
spain,2009,Sorghum,43472.0,hg/ha,636.0,35199.0,17.45,0.12495359778995986,0.2206714447378348,0.01949001150586958,0.579879784878203,14.0,4.0,Medium,Low,Temperate,151,2025-12-01,v1.0,100
suriname,2009,Maize,24000.0,hg/ha,2331.0,2191.37,27.45,0.06891987165652293,0.8600528102602791,0.0012133610457001338,0.8962353685542549,69.0,0.0,Low,High,Hot,152,2025-12-01,v1.0,100
suriname,2013,Sweet potatoes,169487.0,hg/ha,2331.0,537.49,27.17,0.4875814736478612,0.8600528102602791,2.9759136871741683E-4,0.8873774122113256,69.0,6.0,High,High,Hot,153,2025-12-01,v1.0,100
sweden,2012,Wheat,62379.0,hg/ha,624.0,1814.0,7.21,0.17936144803671888,0.21614485099962277,0.0010044075527000566,0.25593166719392596,109.0,2.0,Medium,Low,Cold,154,2025-12-01,v1.0,100
switzerland,1990,Soybeans,24266.0,hg/ha,1537.0,2282.0,8.19,0.069685328268658,0.5605431912485854,0.0012635437710640924,0.28693451439417905,97.0,5.0,Low,High,Cold,155,2025-12-01,v1.0,100
switzerland,2010,Wheat,57490.0,hg/ha,1537.0,2059.6,7.06,0.1652925857181911,0.5605431912485854,0.0011403986963543454,0.25118633343878516,97.0,2.0,Medium,High,Cold,156,2025-12-01,v1.0,100
thailand,1999,Sorghum,16352.0,hg/ha,1622.0,22761.0,27.34,0.046911555229421156,0.5926065635609205,0.012602968163963857,0.8927554571338184,59.0,4.0,Low,High,Hot,157,2025-12-01,v1.0,100
turkey,1993,Maize,45455.0,hg/ha,593.0,28042.0,13.32,0.13065999050373375,0.20445115050924179,0.015527109978452048,0.4492249288199937,11.0,0.0,Medium,Low,Cold,158,2025-12-01,v1.0,100
turkey,2004,Sorghum,23333.0,hg/ha,593.0,28831.0,12.26,0.06700047481331203,0.20445115050924179,0.015963987064540133,0.4156912369503322,11.0,4.0,Low,Low,Cold,159,2025-12-01,v1.0,100
turkey,2005,Wheat,23309.0,hg/ha,593.0,40332.0,17.78,0.06693141105883368,0.20445115050924179,0.022332204259849484,0.5903195191395129,11.0,2.0,Low,Low,Temperate,160,2025-12-01,v1.0,100
uganda,2002,Plantains and others,60000.0,hg/ha,1180.0,88.0,23.99,0.17251550337405216,0.4258770275367786,4.870432001559956E-5,0.7867763366023409,37.0,9.0,Medium,High,Hot,161,2025-12-01,v1.0,100
ukraine,1995,Maize,29207.0,hg/ha,565.0,51986.39,8.26,0.0839038287218889,0.19388909845341382,0.028785355011857253,0.28914900347991146,72.0,0.0,Medium,Low,Cold,162,2025-12-01,v1.0,100
united states,1990,Maize,74380.0,hg/ha,715.0,400975.93,11.32,0.2138962029323319,0.2504715201810637,0.2220243072430633,0.38595381208478335,1.0,0.0,Medium,Medium,Cold,163,2025-12-01,v1.0,100
united states,1990,"Rice, paddy",61975.0,hg/ha,715.0,400975.93,10.27,0.1781988748363333,0.2504715201810637,0.2220243072430633,0.35273647579879785,1.0,1.0,Medium,Medium,Cold,164,2025-12-01,v1.0,100
united states,2002,"Rice, paddy",73730.0,hg/ha,715.0,416851.04,10.01,0.21202572624854318,0.2504715201810637,0.23081451231039896,0.34451123062322053,1.0,1.0,Medium,Medium,Cold,165,2025-12-01,v1.0,100
united states,2010,"Rice, paddy",75375.0,hg/ha,715.0,374818.2,15.18,0.21675947108674695,0.2504715201810637,0.2075405140097567,0.5080670673837393,1.0,1.0,High,Medium,Temperate,166,2025-12-01,v1.0,100
united states,2012,"Rice, paddy",83651.0,hg/ha,715.0,407779.2,12.82,0.2405749557560323,0.2504715201810637,0.22579134497876735,0.43340714963619115,1.0,1.0,High,Medium,Cold,167,2025-12-01,v1.0,100
united states,1991,Sorghum,37193.0,hg/ha,715.0,384646.39,20.87,0.1068847930245608,0.2504715201810637,0.21298247980027643,0.6880733944954128,1.0,4.0,Medium,Medium,Temperate,168,2025-12-01,v1.0,100
united states,1994,Sorghum,45633.0,hg/ha,715.0,425922.68,21.5,0.1311722133494482,0.2504715201810637,0.23583756890005692,0.708003796267004,1.0,4.0,Medium,Medium,Hot,169,2025-12-01,v1.0,100
united states,2004,Sorghum,43688.0,hg/ha,715.0,425015.71,15.27,0.12557517158026504,0.2504715201810637,0.2353353706608056,0.5109142676368238,1.0,4.0,Medium,Medium,Temperate,170,2025-12-01,v1.0,100
united states,2008,Sorghum,40848.0,hg/ha,715.0,379202.92,17.21,0.11740262730032662,0.2504715201810637,0.20996837674348565,0.5722872508699779,1.0,4.0,Medium,Medium,Temperate,171,2025-12-01,v1.0,100
united states,2013,Sorghum,37396.0,hg/ha,715.0,407779.2,24.44,0.1074689572811902,0.2504715201810637,0.22579134497876735,0.8010123378677634,1.0,4.0,Medium,Medium,Hot,172,2025-12-01,v1.0,100
united states,1994,Soybeans,27813.0,hg/ha,715.0,425922.68,16.01,0.07989237564927124,0.2504715201810637,0.23583756890005692,0.5343245808288517,1.0,5.0,Low,Medium,Temperate,173,2025-12-01,v1.0,100
united states,2006,Soybeans,28817.0,hg/ha,715.0,392810.67,16.97,0.08278154271161565,0.2504715201810637,0.2175031222038344,0.5646947168617525,1.0,5.0,Medium,Medium,Temperate,174,2025-12-01,v1.0,100
united states,2012,Soybeans,26867.0,hg/ha,715.0,407779.2,15.05,0.07717011266024949,0.2504715201810637,0.22579134497876735,0.5039544447959508,1.0,5.0,Low,Medium,Temperate,175,2025-12-01,v1.0,100
united states,1995,Sweet potatoes,172926.0,hg/ha,715.0,423201.53,15.5,0.4974777341333218,0.2504715201810637,0.2343308412919345,0.518190446061373,1.0,6.0,High,Medium,Temperate,176,2025-12-01,v1.0,100
united states,2000,Sweet potatoes,162922.0,hg/ha,715.0,430005.21,21.12,0.4686896591415951,0.2504715201810637,0.23809810604868456,0.6959822840873141,1.0,6.0,High,Medium,Temperate,177,2025-12-01,v1.0,100
united states,2006,Sweet potatoes,210574.0,hg/ha,715.0,392810.67,21.46,0.6058157436583647,0.2504715201810637,0.2175031222038344,0.7067383739322999,1.0,6.0,High,Medium,Hot,178,2025-12-01,v1.0,100
united states,2012,Sweet potatoes,234472.0,hg/ha,715.0,407779.2,19.99,0.6745859771801844,0.2504715201810637,0.22579134497876735,0.6602341031319202,1.0,6.0,High,Medium,Temperate,179,2025-12-01,v1.0,100
united states,2004,Wheat,29026.0,hg/ha,715.0,425015.71,10.39,0.08338297290686465,0.2504715201810637,0.2353353706608056,0.35653274280291053,1.0,2.0,Medium,Medium,Cold,180,2025-12-01,v1.0,100
russia,1990,Maize,34836.0,hg/ha,460.0,86200.0,5.05,0.10010215680349924,0.15428140324405884,0.0477297684989982,0.18759886111989876,5.0,0.0,Medium,Low,Cold,181,2025-12-01,v1.0,100
russia,1990,"Rice, paddy",35283.0,hg/ha,460.0,86200.0,5.81,0.10138846923065856,0.15428140324405884,0.0477297684989982,0.2116418854792787,5.0,1.0,Medium,Low,Cold,182,2025-12-01,v1.0,100
china,2002,Cassava,159163.0,hg/ha,645.0,1312285.0,15.74,0.45787254859642307,0.22406639004149378,0.7266251323726497,0.5257829800695982,0.0,7.0,High,Low,Temperate,183,2025-12-01,v1.0,100
china,1994,Soybeans,17351.0,hg/ha,645.0,978551.0,15.29,0.04978633400958259,0.22406639004149378,0.5418333231856771,0.5115469788041759,0.0,5.0,Low,Low,Temperate,184,2025-12-01,v1.0,100
china,2007,Cassava,162313.0,hg/ha,645.0,1623000.0,11.66,0.4669371663717069,0.22406639004149378,0.8986710941012424,0.39670990192976907,0.0,7.0,High,Low,Cold,185,2025-12-01,v1.0,100
china,2008,Cassava,162963.0,hg/ha,645.0,1672300.0,13.12,0.4688076430554956,0.22406639004149378,0.925968990608394,0.44289781714647264,0.0,7.0,High,Low,Cold,186,2025-12-01,v1.0,100
china,1993,Maize,49630.0,hg/ha,645.0,844800.0,16.16,0.14267420612653056,0.22406639004149378,0.4677740745907879,0.5390699145839923,0.0,0.0,Medium,Low,Temperate,187,2025-12-01,v1.0,100
china,2008,Maize,55557.0,hg/ha,645.0,1672300.0,13.08,0.1597300758262471,0.22406639004149378,0.925968990608394,0.44163239481176847,0.0,0.0,Medium,Low,Cold,188,2025-12-01,v1.0,100
china,2012,Maize,58697.0,hg/ha,645.0,1806000.0,13.72,0.16876591703716493,0.22406639004149378,1.0,0.4618791521670358,0.0,0.0,Medium,Low,Cold,189,2025-12-01,v1.0,100
china,2006,Potatoes,128287.0,hg/ha,645.0,1537000.0,18.48,0.36902202846002213,0.22406639004149378,0.8510520454275093,0.6124644099968365,0.0,3.0,High,Low,Temperate,190,2025-12-01,v1.0,100
china,1994,Sorghum,46267.0,hg/ha,645.0,978551.0,13.29,0.13299664753025137,0.22406639004149378,0.5418333231856771,0.4482758620689655,0.0,4.0,Medium,Low,Cold,191,2025-12-01,v1.0,100
china,1990,Soybeans,14551.0,hg/ha,645.0,765307.0,14.94,0.0417288959871081,0.22406639004149378,0.42375801603007784,0.5004745333755141,0.0,5.0,Low,Low,Temperate,192,2025-12-01,v1.0,100
china,1991,Sweet potatoes,170008.0,hg/ha,645.0,765307.0,15.01,0.48908073265132873,0.22406639004149378,0.42375801603007784,0.5026890224612465,0.0,6.0,High,Low,Temperate,193,2025-12-01,v1.0,100
china,1995,Sweet potatoes,192572.0,hg/ha,645.0,1087044.0,12.25,0.5540121724867269,0.22406639004149378,0.6019069679270647,0.4153748813666562,0.0,6.0,High,Low,Cold,194,2025-12-01,v1.0,100
china,1999,Sweet potatoes,212138.0,hg/ha,645.0,1321620.0,15.66,0.6103163983252039,0.22406639004149378,0.7317940139932229,0.5232521354001898,0.0,6.0,High,Low,Temperate,195,2025-12-01,v1.0,100
china,2000,Sweet potatoes,202895.0,hg/ha,645.0,1279533.0,15.26,0.5837182198817283,0.22406639004149378,0.7084900267661135,0.5105979120531478,0.0,6.0,High,Low,Temperate,196,2025-12-01,v1.0,100
china,2010,Sweet potatoes,209250.0,hg/ha,645.0,1758000.0,12.25,0.6020057265363088,0.22406639004149378,0.9734219263216374,0.4153748813666562,0.0,6.0,High,Low,Cold,197,2025-12-01,v1.0,100
india,2004,Maize,19073.0,hg/ha,1083.0,35113.0,26.64,0.05474165839340441,0.3892870614862316,0.019442392457195846,0.8706105662764948,2.0,0.0,Low,High,Hot,198,2025-12-01,v1.0,100
india,1992,Sweet potatoes,82835.0,hg/ha,1083.0,70791.0,25.91,0.2382267881037683,0.3892870614862316,0.03919765313837549,0.8475166086681429,2.0,6.0,High,High,Hot,199,2025-12-01,v1.0,100
iraq,1990,Potatoes,166681.0,hg/ha,216.0,692.0,23.41,0.4795067696867671,0.06224066390041494,3.831450804683296E-4,0.76842771274913,24.0,3.0,High,Low,Hot,200,2025-12-01,v1.0,100
mexico,2012,Potatoes,268098.0,hg/ha,758.0,64512.22,16.43,0.77135005251723,0.2666918144096567,0.035721030691495695,0.5476115153432458,4.0,3.0,High,Medium,Temperate,201,2025-12-01,v1.0,100
morocco,2009,Sorghum,8878.0,hg/ha,346.0,13697.0,18.73,0.02540395102228745,0.1112787627310449,0.00758414191769971,0.6203732995887378,23.0,4.0,Low,Low,Temperate,202,2025-12-01,v1.0,100
peru,1991,Plantains and others,129679.0,hg/ha,1738.0,3134.0,17.15,0.3730277262197666,0.6363636363636364,0.0017353045788550295,0.5703891173679215,35.0,9.0,High,High,Temperate,203,2025-12-01,v1.0,100
russia,2006,Maize,36152.0,hg/ha,460.0,25961.0,2.99,0.10388915267406225,0.15428140324405884,0.014374839742521368,0.12242961088263209,5.0,0.0,Medium,Low,Cold,204,2025-12-01,v1.0,100
united states,2006,Maize,93577.0,hg/ha,715.0,392810.67,18.11,0.26913857354570436,0.2504715201810637,0.2175031222038344,0.6007592534008225,1.0,0.0,High,Medium,Temperate,205,2025-12-01,v1.0,100
united states,2012,Maize,77270.0,hg/ha,715.0,407779.2,10.06,0.22221263003410022,0.2504715201810637,0.22579134497876735,0.3460930085416008,1.0,0.0,High,Medium,Cold,206,2025-12-01,v1.0,100
united states,1999,Sorghum,43723.0,hg/ha,715.0,433633.96,15.98,0.12567588955554596,0.2504715201810637,0.24010738073327534,0.5333755140778235,1.0,4.0,Medium,Medium,Temperate,207,2025-12-01,v1.0,100
united states,2006,Sorghum,35194.0,hg/ha,715.0,392810.67,19.85,0.10113235780780133,0.2504715201810637,0.2175031222038344,0.6558051249604556,1.0,4.0,Medium,Medium,Temperate,208,2025-12-01,v1.0,100
united states,2010,Sorghum,45118.0,hg/ha,715.0,374818.2,13.74,0.12969022028460023,0.2504715201810637,0.2075405140097567,0.4625118633343879,1.0,4.0,Medium,Medium,Cold,209,2025-12-01,v1.0,100
united states,2004,Soybeans,28405.0,hg/ha,715.0,425015.71,9.04,0.08159594825973727,0.2504715201810637,0.2353353706608056,0.3138247390066435,1.0,5.0,Medium,Medium,Cold,210,2025-12-01,v1.0,100
united states,2007,Soybeans,28067.0,hg/ha,715.0,400068.14,18.51,0.08062330038416714,0.2504715201810637,0.22152165496171997,0.6134134767478646,1.0,5.0,Low,Medium,Temperate,211,2025-12-01,v1.0,100
united states,2009,Soybeans,29595.0,hg/ha,715.0,358337.7,16.6,0.08502035941928893,0.2504715201810637,0.19841509852525138,0.5529895602657388,1.0,5.0,Medium,Medium,Temperate,212,2025-12-01,v1.0,100
united states,1998,Sweet potatoes,165594.0,hg/ha,715.0,424562.11,21.35,0.476378757140185,0.2504715201810637,0.23508420786454504,0.7032584625118634,1.0,6.0,High,Medium,Temperate,213,2025-12-01,v1.0,100
united states,2012,Sweet potatoes,234472.0,hg/ha,715.0,407779.2,21.81,0.6745859771801844,0.2504715201810637,0.22579134497876735,0.7178108193609617,1.0,6.0,High,Medium,Hot,214,2025-12-01,v1.0,100
venezuela,1996,Plantains and others,83079.0,hg/ha,2044.0,3928.0,27.86,0.2389289362742982,0.7517917766880422,0.0021749502142846115,0.9092059474849731,6.0,9.0,High,High,Hot,215,2025-12-01,v1.0,100
venezuela,1996,Soybeans,29172.0,hg/ha,2044.0,3928.0,27.86,0.08380311074660796,0.7517917766880422,0.0021749502142846115,0.9092059474849731,6.0,5.0,Medium,High,Hot,216,2025-12-01,v1.0,100
venezuela,2013,Soybeans,11310.0,hg/ha,2044.0,3928.0,25.72,0.03240241147609387,0.7517917766880422,0.0021749502142846115,0.8415058525782979,6.0,5.0,Low,High,Hot,217,2025-12-01,v1.0,100
venezuela,1993,Sweet potatoes,25771.0,hg/ha,2044.0,3928.0,26.59,0.07401620120573804,0.7517917766880422,0.0021749502142846115,0.8690287883581145,6.0,6.0,Low,High,Hot,218,2025-12-01,v1.0,100
vietnam,2012,Cassava,176445.0,hg/ha,1821.0,19154.0,22.09,0.5076042071337104,0.6676725763862693,0.010605736669008563,0.7266687757038911,25.0,7.0,High,High,Hot,219,2025-12-01,v1.0,100
vietnam,1996,"Rice, paddy",37689.0,hg/ha,1821.0,32745.0,21.32,0.10831211061711342,0.6676725763862693,0.01813120748906329,0.7023093957608352,25.0,1.0,Medium,High,Temperate,220,2025-12-01,v1.0,100
vietnam,2004,"Rice, paddy",48553.0,hg/ha,1821.0,19154.0,21.79,0.13957497014431447,0.6676725763862693,0.010605736669008563,0.7171781081936096,25.0,1.0,Medium,High,Hot,221,2025-12-01,v1.0,100
vietnam,2000,Soybeans,12031.0,hg/ha,1821.0,16502.0,21.8,0.03447720176688105,0.6676725763862693,0.009137298098279028,0.7174944637772857,25.0,5.0,Low,High,Hot,222,2025-12-01,v1.0,100
zambia,2002,Maize,14097.0,hg/ha,1020.0,1670.0,21.55,0.040422439964892594,0.36552244436061865,9.246733316649686E-4,0.7095855741853844,45.0,0.0,Low,Medium,Hot,223,2025-12-01,v1.0,100
albania,2004,Maize,46197.0,hg/ha,1485.0,817.68,16.16,0.1327952115796895,0.5409279517163335,4.527353367161758E-4,0.5390699145839923,86.0,0.0,Medium,High,Temperate,224,2025-12-01,v1.0,100
argentina,2010,Cassava,101000.0,hg/ha,591.0,105915.04,17.84,0.29049941727457157,0.2036967182195398,0.058646180700912084,0.5922176526415691,16.0,7.0,High,Low,Temperate,225,2025-12-01,v1.0,100
argentina,2012,Maize,57346.0,hg/ha,591.0,136185.08,18.18,0.164878203191321,0.2036967182195398,0.07540700056272426,0.6029737424865549,16.0,0.0,Medium,Low,Temperate,226,2025-12-01,v1.0,100
argentina,1992,Soybeans,22915.0,hg/ha,591.0,26156.0,17.09,0.06579761442281407,0.2036967182195398,0.014482813166839716,0.5684909838658652,16.0,5.0,Low,Low,Temperate,227,2025-12-01,v1.0,100
argentina,1995,Wheat,21675.0,hg/ha,591.0,37842.0,17.74,0.0622293204414325,0.2036967182195398,0.020953466687784424,0.5890540968048086,16.0,2.0,Low,Low,Temperate,228,2025-12-01,v1.0,100
australia,1991,Maize,39938.0,hg/ha,534.0,17866.0,13.77,0.1147839599430224,0.18219539796303283,0.009892558358639166,0.463460930085416,8.0,0.0,Medium,Low,Cold,229,2025-12-01,v1.0,100
australia,1994,Maize,46620.0,hg/ha,534.0,21057.0,19.17,0.13401246025237046,0.18219539796303283,0.011659446548381983,0.6342929452704841,8.0,0.0,Medium,Low,Temperate,230,2025-12-01,v1.0,100
australia,1998,Sorghum,21321.0,hg/ha,534.0,37215.0,18.9,0.061210630062876796,0.18219539796303283,0.02060629060036081,0.6257513445112306,8.0,4.0,Low,Low,Temperate,231,2025-12-01,v1.0,100
australia,1999,Sorghum,32215.0,hg/ha,534.0,34200.0,19.28,0.09255981928317578,0.18219539796303283,0.018936855347438657,0.6377728566909207,8.0,4.0,Medium,Low,Temperate,232,2025-12-01,v1.0,100
australia,2007,Sweet potatoes,346237.0,hg/ha,534.0,32446.25,18.02,0.9962072488165638,0.18219539796303283,0.017965786665908895,0.597912053147738,8.0,6.0,High,Low,Temperate,233,2025-12-01,v1.0,100
australia,1996,Wheat,21673.0,hg/ha,534.0,31185.0,20.06,0.062223565128559304,0.18219539796303283,0.0172674200945165,0.6624485922176526,8.0,2.0,Low,Low,Temperate,234,2025-12-01,v1.0,100
australia,2008,Wheat,10788.0,hg/ha,534.0,42935.38,12.0,0.030900274816189694,0.18219539796303283,0.02377372145678231,0.40746599177475484,8.0,2.0,Low,Low,Cold,235,2025-12-01,v1.0,100
austria,2002,Maize,99815.0,hg/ha,1110.0,3079.2,9.62,0.28708939439720293,0.3994718973972086,0.001704961278072232,0.3321733628598545,88.0,0.0,High,High,Cold,236,2025-12-01,v1.0,100
azerbaijan,2004,Potatoes,141416.0,hg/ha,447.0,148.68,12.76,0.40680277981611773,0.14937759336099585,8.230343482399635E-5,0.4315090161341348,77.0,3.0,High,Low,Cold,237,2025-12-01,v1.0,100
azerbaijan,2002,"Rice, paddy",46532.0,hg/ha,447.0,148.68,12.45,0.13375922648594984,0.14937759336099585,8.230343482399635E-5,0.4217019930401772,77.0,1.0,Medium,Low,Cold,238,2025-12-01,v1.0,100
azerbaijan,2012,Sorghum,1500.0,hg/ha,447.0,516.35,13.0,0.00417260183306715,0.14937759336099585,2.858859421015713E-4,0.43910155014236,77.0,4.0,Low,Low,Cold,239,2025-12-01,v1.0,100
azerbaijan,2000,Soybeans,11940.0,hg/ha,447.0,148.68,12.61,0.03421533503115063,0.14937759336099585,8.230343482399635E-5,0.426763682378994,77.0,5.0,Low,Low,Cold,240,2025-12-01,v1.0,100
bangladesh,1995,Sweet potatoes,95186.0,hg/ha,2666.0,1702.0,26.09,0.2737687227521906,0.986420218785364,9.423920474505437E-4,0.8532110091743119,62.0,6.0,High,High,Hot,241,2025-12-01,v1.0,100
brazil,2000,"Rice, paddy",30382.0,hg/ha,1761.0,140423.0,21.69,0.08728507503489158,0.6450396076952094,0.0777535786877869,0.7140145523568491,3.0,1.0,Medium,High,Hot,242,2025-12-01,v1.0,100
